ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_0PL8HXU,24/12/10,25/03/11,Male,41,24/12/10,1,JEEP,Grey,TOYOTA,,,Car Classic,0
ID_0POUGIK,23/09/10,22/09/11,Male,30,23/09/10,1,,,,,,CarSafe,0
ID_0PU7TU9,18/09/10,29/03/11,Male,120,18/09/10,2,Bus,,TOYOTA,Victoria Island,Lagos,CVTP,0
ID_0PV6CEI,29/01/10,28/01/11,Female,61,29/01/10,1,JEEP,Black,Ford,,,Car Classic,1
ID_0PWTND7,17/04/10,16/04/11,,120,17/04/10,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0
ID_0Q2HBJK,30/08/10,29/08/11,Male,41,30/08/10,1,,,,,,CarSafe,0
ID_0QEKD0C,06/06/10,05/06/11,Male,42,06/06/10,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_0QL0WDA,02/01/10,01/01/12,Male,51,02/01/10,2,,,,,,Motor Cycle,0
ID_0QMIC3O,21/03/10,20/03/11,Male,63,21/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0QUKJER,05/07/10,31/12/10,,120,05/07/10,4,,,Lexus,Victoria Island,Lagos,Muuve,1
ID_0QW3W1U,13/12/10,12/12/11,Male,49,13/12/10,1,Saloon,Black,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0
ID_0R1RIW0,18/06/10,13/06/11,Male,52,18/06/10,1,Saloon,Blue,TOYOTA,ISHERI,Benue,Car Classic,0
ID_0R8HDFR,22/02/10,21/02/11,Male,45,22/02/10,2,Saloon,Green,TOYOTA,Festac,Benue,Car Classic,0
ID_0RB8SME,30/09/10,29/09/11,Male,43,30/09/10,3,,,Nissan,Lagos Island,Lagos,Car Plus,0
ID_0RBLV4O,13/09/10,05/08/11,Male,44,13/09/10,1,,,Ford,Eti-Osa,Eti-Osa,Customized Motor,0
ID_0RD9CCE,21/11/10,20/11/11,Male,39,21/11/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0RGWQ7R,05/02/10,04/02/11,Male,40,05/02/10,3,,Grey,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_0RMQHQW,30/08/10,29/08/11,Male,47,30/08/10,1,,,,,,CarSafe,0
ID_0RP78NL,13/05/10,10/04/11,Female,60,13/05/10,1,Saloon,As Attached,TOYOTA,IbadanCentral,Benue,Car Classic,0
ID_0RXRAUL,28/11/10,27/11/11,Female,56,28/11/10,1,,,,,,CarSafe,0
ID_0RYVUR0,28/11/10,09/03/11,Male,34,28/11/10,1,,,,Ipaja,Lagos,Car Classic,0
ID_0S4XOMP,25/11/10,24/11/11,Male,46,25/11/10,1,JEEP,,TOYOTA,,,Car Classic,0
ID_0SAC9AZ,12/12/10,01/12/11,Male,39,12/12/10,1,Saloon,Blue,TOYOTA,,,Car Classic,0
ID_0SG1R6L,15/02/10,14/02/11,Male,40,15/02/10,1,Saloon,,Honda,,,CarSafe,0
ID_0SGM7DM,05/07/10,04/07/11,Male,40,05/07/10,1,Saloon,,Honda,,,CarSafe,0
ID_0SGPQUY,16/09/10,15/09/11,Male,72,16/09/10,2,,,,Abuja Municipal,Abuja-Municipal,CarSafe,0
ID_0SIGHU6,17/09/10,16/09/11,Male,50,17/09/10,2,,,,Ikeja,Lagos,Car Classic,0
ID_0SNXCJ2,22/08/10,21/08/11,Female,28,22/08/10,1,,,,,,Car Classic,1
ID_0SR1AZV,18/01/10,17/01/11,Male,40,18/01/10,1,Saloon,,Ford,,,CarSafe,0
ID_0SSFMYL,24/07/10,23/07/11,Male,61,24/07/10,1,Mini Bus,Wine,TOYOTA,,,Car Classic,1
ID_0STS32D,29/10/10,28/10/11,Male,67,29/10/10,1,JEEP,Red,Kia,Zaria ,Kaduna,Car Classic,0
ID_0T0PQNR,05/12/10,04/12/11,Female,40,05/12/10,4,Saloon,Black,Honda,Victoria Island,Lagos,Customized Motor,0
ID_0T7ERJ9,02/04/10,01/04/11,Female,36,02/04/10,2,Saloon,,Honda,,,CarSafe,0
ID_0TB0K22,06/11/10,26/06/11,Male,36,06/11/10,1,Saloon,As Attached,TOYOTA,,,Car Classic,1
ID_0TCB8GJ,11/10/10,10/10/11,Female,41,11/10/10,1,Saloon,Black,TOYOTA,Surulere,Lagos,Car Classic,0
ID_0TII4PQ,30/12/10,29/03/11,Male,30,30/12/10,1,Saloon,Black,Kia,,,Car Classic,0
ID_0TO9PYJ,29/08/10,31/12/10,Entity,20,29/08/10,3,,,,Lagos,Lagos,Muuve,1
ID_0TUBHL1,17/01/10,16/01/11,Male,52,17/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0TXAW5G,10/09/10,09/09/11,,31,10/09/10,1,Saloon,Silver,TOYOTA,Victoria Island,Lagos,Car Plus,0
ID_0U0OJ4R,24/12/10,23/12/11,Male,40,24/12/10,1,,,,,,CarSafe,0
ID_0U2TXZ7,03/01/10,02/01/11,Male,30,03/01/10,1,Saloon,,Lexus,Esan West,Esan-West,Car Plus,1
ID_0U3WLAG,25/10/10,24/10/11,Male,27,25/10/10,1,,,,,,CarSafe,0
ID_0U4LNUQ,30/10/10,29/10/11,Male,49,30/10/10,1,Saloon,,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,0
ID_0U6YWUD,28/05/10,27/05/11,Male,61,28/05/10,2,Saloon,As Attached,Kia,Surulere,Lagos,Car Classic,0
ID_0U7TIAH,03/09/10,02/09/11,Male,40,03/09/10,1,,,,,,CarSafe,0
ID_0UA461R,20/12/10,19/12/11,Male,34,20/12/10,1,,,,,,CarSafe,0
ID_0UFGFKF,06/11/10,03/02/11,Male,45,06/11/10,1,,,,Lagos Island,Lagos,Car Classic,0
ID_0UGDAB5,31/01/10,30/01/11,Male,43,31/01/10,3,,Black,Honda,,,Customized Motor,0
ID_0UM7DYC,28/06/10,26/03/11,Male,52,28/06/10,1,JEEP,Black,Lexus,Lagos Island,Lagos,Car Classic,0
ID_0UM86EF,26/06/10,24/06/11,Female,64,26/06/10,3,JEEP,Black,TOYOTA,Lagos Mainland,Lagos,Car Plus,0
ID_0UMJ7FD,08/09/10,06/09/11,Male,42,08/09/10,1,,,,,,Car Classic,0
ID_0UNI23V,10/10/10,09/08/11,Male,40,10/10/10,1,Saloon,,Honda,Oluyole,Benue,Car Classic,0
ID_0UU93OQ,09/12/10,08/12/11,Male,48,09/12/10,1,,,,Lagos,Lagos,CVTP,0
ID_0UVUQ0H,23/05/10,22/05/11,Male,49,23/05/10,3,JEEP,Black,Lexus,Lekki,Lagos,Car Classic,0
ID_0UY25Z6,16/05/10,15/05/11,Female,34,16/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0V08GID,08/11/10,06/02/11,Male,32,08/11/10,4,Saloon,Red,TOYOTA,,,Car Classic,1
ID_0V42RVF,28/05/10,27/05/11,Female,39,28/05/10,1,Mini Bus,,TOYOTA,,,Car Classic,1
ID_0V54ZUS,20/11/10,19/11/11,Male,56,20/11/10,1,,,,,,CarSafe,0
ID_0VFMRPN,29/01/10,28/01/11,Male,32,29/01/10,1,Saloon,Gold,Mercedes,,,Car Classic,1
ID_0VGE0AX,08/07/10,07/07/11,Male,49,08/07/10,1,,As Attached,BMW,Victoria Island,Lagos,Car Classic,0
ID_0VI206Q,25/01/10,24/01/11,Male,29,25/01/10,2,Saloon,,Hyundai,,,CarSafe,0
ID_0VLC38E,14/01/10,13/01/11,Male,40,14/01/10,1,Saloon,,Mercedes,Bwari,Benue,Car Classic,0
ID_0VVGXYQ,15/08/10,14/08/11,Female,40,15/08/10,1,,,TOYOTA,Obafemi-Owode,Obafemi-Owode,Car Classic,0
ID_0VWCD6Q,07/05/10,06/05/11,Male,50,07/05/10,1,Saloon,,Ford,Ikeja,Lagos,CarSafe,0
ID_0W3PCWB,02/11/10,01/11/11,Female,44,02/11/10,1,JEEP,White,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_0W87WW9,11/02/10,10/02/11,Male,35,11/02/10,1,Saloon,Silver,TOYOTA,Abeokuta,Ogun,Car Classic,1
ID_0WEHW04,06/09/10,05/09/11,Male,42,06/09/10,1,,,,,,Car Classic,0
ID_0WS77PQ,06/03/10,05/03/11,Male,49,06/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_0WXKWJL,17/05/10,16/05/11,Male,46,17/05/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_0WXLOPZ,27/05/10,26/05/11,Female,12,27/05/10,3,,Green,TOYOTA,Lekki,Lagos,CVTP,0
ID_0X7JTGO,04/11/10,15/03/11,Male,46,04/11/10,4,Saloon,Black,Mercedes,Victoria Island,Lagos,Customized Motor,0
ID_0X9FT1B,02/08/10,23/01/11,Female,41,02/08/10,1,Saloon,Black,TOYOTA,LGA,,Car Classic,0
ID_0XFNED2,25/11/10,24/11/11,Male,40,25/11/10,1,,,,,,CarSafe,0
ID_0XM5BHW,10/09/10,09/09/11,Male,40,10/09/10,1,,,,,,CarSafe,0
ID_0XX3E3J,10/04/10,09/04/11,Male,1,10/04/10,1,Saloon,,Mitsubishi,,,CarSafe,0
ID_0Y7FRB6,22/05/10,21/05/11,Female,34,22/05/10,1,JEEP,,Mercedes,Lagos,Lagos,Customized Motor,0
ID_0Y7RLXD,05/11/10,04/11/11,Male,35,05/11/10,1,JEEP,,TOYOTA,,,CarSafe,0
ID_0Y8AKVQ,04/05/10,03/05/11,Female,45,04/05/10,1,JEEP,Grey,Lexus,,,Car Classic,1
ID_0YNY8IT,14/01/10,13/01/11,Entity,40,14/01/10,4,Saloon,Black,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
ID_0YVNPAI,01/01/10,31/12/10,Joint Gender,44,01/01/10,1,Saloon,,Honda,Ikeja,Lagos,Car Classic,0
ID_0Z2H7L4,08/08/10,16/03/11,Male,45,08/08/10,4,JEEP,,TOYOTA,Orile-Iganmu,Orile-Iganmu,Car Classic,0
ID_0Z8HNUO,06/01/10,05/01/11,Female,52,06/01/10,1,Saloon,,TOYOTA,,,Car Classic,0
ID_0ZD8TH2,25/04/10,24/04/11,Male,36,25/04/10,2,Saloon,Black,BMW,,,Car Plus,0
ID_0ZJ157M,12/03/10,11/03/11,Female,49,12/03/10,1,,,Ford,Eti-Osa,Eti-Osa,Car Classic,1
ID_0ZLSZ8B,03/09/10,05/03/11,Female,47,03/09/10,1,,,,,,Car Classic,0
ID_106PTHM,27/08/10,26/08/11,Male,43,27/08/10,1,,,,Egbeda,Benue,Car Classic,0
ID_106UX68,25/05/10,24/05/11,Male,38,25/05/10,1,Saloon,,Honda,Kosofe,Benue,CarSafe,0
ID_10AR7HG,30/03/10,29/03/11,Male,39,30/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_10DLB7Z,20/02/10,19/02/11,Male,36,20/02/10,1,JEEP,,Mercedes,,,CarSafe,0
ID_10FJB2M,23/10/10,22/10/11,Male,43,23/10/10,2,,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,1
ID_10KNNZ0,02/05/10,01/05/11,Male,49,02/05/10,1,Saloon,,Volvo,,,CarSafe,0
ID_10SVT4O,04/03/10,03/03/11,Female,65,04/03/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_10US53F,17/12/10,16/12/11,Male,44,17/12/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_10Z394U,03/07/10,02/03/11,Female,36,03/07/10,1,JEEP,Silver,ACURA,,,Car Classic,0
ID_110V61M,05/07/10,02/07/11,Female,40,05/07/10,1,JEEP,As Attached,ACURA,Kosofe,Benue,Car Classic,0
ID_1143H6E,22/03/10,21/03/11,Female,35,22/03/10,1,JEEP,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_118RLBY,29/03/10,27/03/11,Male,35,29/03/10,1,Saloon,Silver,TOYOTA,,,Car Classic,0
ID_11AXZ03,21/05/10,20/05/11,Female,33,21/05/10,1,Saloon,,TOYOTA,,,Car Classic,0
ID_11DOH5Z,26/04/10,25/04/11,Male,51,26/04/10,1,Saloon,,Honda,,,CarSafe,0
ID_11QQZG9,11/06/10,10/06/11,Male,28,11/06/10,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,1
ID_11VGQ53,19/07/10,16/01/11,Male,27,19/07/10,1,Saloon,,Honda,,,Car Classic,0
ID_11YFLWR,18/09/10,17/09/11,Male,49,18/09/10,2,,Black,Lexus,Abuja,Abuja,Car Plus,0
ID_11Z226Z,30/04/10,10/02/11,Female,30,30/04/10,1,Saloon,Gold,TOYOTA,Ikeja,Lagos,Car Plus,0
ID_120TRM5,01/10/10,29/09/11,Male,44,01/10/10,1,JEEP,,Hyundai,,,CarSafe,0
ID_1258IEU,25/07/10,24/07/11,Female,40,25/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_12CMV5K,13/12/10,12/12/11,Female,78,13/12/10,1,,,,,,Car Classic,0
ID_12Q01NN,06/05/10,05/05/11,Male,58,06/05/10,1,Saloon,,Honda,,,CarSafe,0
ID_134PY77,18/10/10,17/10/11,Female,34,18/10/10,1,Saloon,Black,TOYOTA,Ido,Benue,Car Classic,1
ID_1384A54,04/11/10,02/11/11,Male,44,04/11/10,1,,,,,,CarSafe,0
ID_139VZIE,12/01/10,09/01/11,NO GENDER,33,12/01/10,1,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_13D8KE6,16/05/10,15/05/11,Entity,120,16/05/10,2,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_13HMC92,25/01/10,24/01/11,Male,7,25/01/10,1,Saloon,,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_13SJGZZ,28/10/10,26/10/11,Male,59,28/10/10,1,,,,,,CarSafe,0
ID_13UJQCN,06/01/10,05/01/11,Male,36,06/01/10,1,Saloon,,Kia,,,CarSafe,0
ID_13Y6P9H,06/06/10,04/06/11,Male,25,06/06/10,1,Saloon,Silver,Lexus,,,Car Classic,1
ID_13ZKZXV,18/12/10,21/07/11,Male,120,18/12/10,1,,As Attached,Mercedes,Victoria Island,Lagos,Car Plus,1
ID_148ZEIV,02/07/10,01/07/11,Male,37,02/07/10,1,Saloon,,Mercedes,,,CarSafe,0
ID_14CT2J3,27/09/10,13/06/11,Male,40,27/09/10,1,Saloon,Green,TOYOTA,Ibadan South West,Ibadan-West,Car Classic,1
ID_14FC7Z8,10/09/10,09/09/11,Female,33,10/09/10,1,,,,,,Car Classic,0
ID_14GYPBQ,23/03/10,22/03/11,Female,52,23/03/10,3,JEEP,Black,TOYOTA,,,Car Classic,0
ID_14K6GCK,04/04/10,03/04/11,,61,04/04/10,1,,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_14MI11L,29/10/10,28/01/11,Male,43,29/10/10,2,,Blue,Mercedes,Lagos,Lagos,Car Classic,0
ID_14NB3OG,25/09/10,25/03/11,Male,120,25/09/10,1,,Grey,Hummer,Ibadan North,Ibadan-North,Customized Motor,0
ID_14TM3RU,10/10/10,09/10/11,Female,45,10/10/10,1,Saloon,Red,Kia,,,Car Classic,0
ID_14X284U,18/01/10,17/01/11,Female,42,18/01/10,1,Saloon,Blue,TOYOTA,Apapa,Lagos,Car Classic,0
ID_150XAUY,05/08/10,04/08/11,Male,43,05/08/10,2,JEEP,Black,Mitsubishi,Ikeja,Lagos,Car Classic,0
ID_15715AW,22/10/10,21/10/11,Male,62,22/10/10,1,JEEP,As Attached,Lexus,Central,Benue,Car Classic,0
ID_159QGM7,26/04/10,01/01/11,Male,48,26/04/10,1,JEEP,,Range Rover,Oguta,Imo,Customized Motor,0
ID_15DJ74K,02/04/10,01/04/11,Male,38,02/04/10,1,Saloon,Gold,Hyundai,Lagos Mainland,Lagos,Car Classic,0
ID_15J19NU,22/08/10,21/08/11,Male,45,22/08/10,1,,,,Lagos Island,Lagos,Car Classic,0
ID_15JAFV0,12/02/10,11/02/11,Male,12,12/02/10,2,,,Hyundai,Lekki,Lagos,Customized Motor,0
ID_15MQYR5,31/01/10,30/01/11,Female,36,31/01/10,1,Saloon,Silver,TOYOTA,,,Car Classic,1
ID_15OH215,21/03/10,20/03/11,Male,36,21/03/10,1,Saloon,Black,Honda,ENUGU EAST,ENUGU-EAST,Car Classic,0
ID_15YOM20,05/12/10,04/12/11,Male,45,05/12/10,1,,,,,,CarSafe,0
ID_16D6BP5,02/05/10,01/05/11,Entity,10,02/05/10,3,Pick Up,As Attached,TOYOTA,Abuja Municipal,Abuja-Municipal,CVTP,0
ID_16GQC52,14/08/10,01/08/11,NOT STATED,56,14/08/10,1,,,,,,Car Classic,0
ID_16IHA5N,12/07/10,10/07/11,Female,46,12/07/10,1,JEEP,,Mitsubishi,,,CarSafe,0
ID_16S4IOQ,24/04/10,18/02/11,Male,20,24/04/10,2,JEEP,Black,Ford,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_16SABII,23/09/10,22/09/11,,81,23/09/10,1,JEEP,Silver,TOYOTA,Apapa,Lagos,Car Classic,0
ID_16X0NWN,05/12/10,31/12/10,Female,48,05/12/10,2,JEEP,,Range Rover,Victoria Island,Lagos,Customized Motor,0
ID_16ZS06J,13/11/10,12/11/11,Male,43,13/11/10,2,,,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_16ZT9EE,17/05/10,16/05/11,Male,40,17/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_171V8DQ,29/03/10,28/03/11,Male,30,29/03/10,1,Saloon,,Hyundai,,,CarSafe,0
ID_178C4R5,17/07/10,16/07/11,Female,52,17/07/10,1,Saloon,Grey,TOYOTA,,,Car Classic,1
ID_17DG12Q,24/04/10,23/04/11,Male,60,24/04/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_17FI0DZ,05/08/10,04/08/11,Male,30,05/08/10,1,,,,,,CarSafe,0
ID_17L2UEL,25/05/10,23/05/11,Male,41,25/05/10,1,JEEP,,TOYOTA,,,CarSafe,0
ID_17L53L6,08/05/10,07/05/11,Male,32,08/05/10,1,Truck,Blue,Mack,Victoria Island,Lagos,CVTP,0
ID_17UJ98G,23/05/10,22/05/11,NOT STATED,30,23/05/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_17Z0VAK,26/04/10,25/04/11,Male,40,26/04/10,1,JEEP,Blue,TOYOTA,,,Car Classic,0
ID_185X122,26/11/10,25/11/11,Male,40,26/11/10,1,,,,,,CarSafe,0
ID_187AKRK,28/10/10,27/10/11,Joint Gender,33,28/10/10,1,JEEP,White,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_18GQL3N,22/03/10,20/03/11,Male,29,22/03/10,1,Saloon,,TOYOTA,,,Car Classic,0
ID_18GY66Q,14/05/10,13/05/11,Female,44,14/05/10,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_18NDG66,07/05/10,06/05/11,Male,68,07/05/10,2,,,Mercedes,Ikeja,Lagos,Car Classic,0
ID_18Q3GJR,24/12/10,23/12/11,Male,45,24/12/10,2,,,,Surulere,Lagos,Car Classic,1
ID_18YZ6U0,15/11/10,14/11/11,Male,36,15/11/10,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0
ID_19355UE,28/03/10,27/03/11,,1,28/03/10,1,Motorcycle,,.,Victoria Island,Lagos,Motor Cycle,0
ID_19D9H49,28/09/10,27/09/11,Female,40,28/09/10,2,JEEP,Grey,Honda,,,Car Classic,0
ID_19HEGD4,23/12/10,22/12/11,Male,50,23/12/10,1,,,,,,CarSafe,0
ID_19NWP3O,13/09/10,12/09/11,Male,39,13/09/10,1,,,,,,Car Classic,0
ID_19PV13X,27/12/10,26/12/11,Female,42,27/12/10,1,JEEP,Black,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_19QD4WG,04/10/10,03/01/11,Male,36,04/10/10,1,Saloon,,Lexus,Jos North,Jos-North,Car Classic,1
ID_1A4KKOD,28/06/10,27/06/11,Male,40,28/06/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_1AEALON,01/04/10,31/03/11,Male,40,01/04/10,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_1AGD0F5,09/01/10,08/01/11,Male,44,09/01/10,1,JEEP,Black,Mitsubishi,Lekki,Lagos,Car Classic,1
ID_1AX60CH,10/10/10,08/01/11,Female,35,10/10/10,1,,,Ford,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_1AYLTNW,13/03/10,12/03/11,Male,60,13/03/10,3,JEEP,Black,Grand Cherokee,,,Customized Motor,0
ID_1B4397P,24/12/10,23/12/11,Male,33,24/12/10,1,,,,,,CarSafe,0
ID_1B5227T,21/10/10,16/09/11,Entity,20,21/10/10,1,,,,Ikoyi,Lagos,CVTP,0
ID_1B6Z6XM,06/12/10,05/12/11,Male,37,06/12/10,1,Saloon,Green,TOYOTA,Ajah,Lagos,Car Classic,1
ID_1B7DUVA,21/08/10,05/04/11,Male,36,21/08/10,1,,,,,,Car Classic,0
ID_1B8HT3N,24/01/10,23/01/11,,39,24/01/10,1,Bus,Green,Ford,Victoria Island,Lagos,CVTP,0
ID_1B9ARN8,22/10/10,21/10/11,Male,69,22/10/10,1,,,,,,CarSafe,0
ID_1BHWDTY,09/04/10,08/04/11,Female,40,09/04/10,1,JEEP,White,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_1BJ5TY2,14/11/10,13/11/11,Male,36,14/11/10,1,Saloon,Grey,Honda,Ketu,Lagos,Car Classic,1
ID_1BL3JVR,22/05/10,21/05/11,Female,34,22/05/10,1,JEEP,,Porsche,Lagos,Lagos,Customized Motor,0
ID_1BSUBQE,11/01/10,10/01/11,Male,43,11/01/10,3,Saloon,Green,Ford,Ondo West,Ondo-West,Car Classic,0
ID_1BTE1WF,12/04/10,11/04/11,Male,40,12/04/10,2,JEEP,Black,Honda,Lagos Island,Lagos,Car Classic,0
ID_1BTPW2R,01/10/10,30/09/11,Joint Gender,56,01/10/10,2,Saloon,,TOYOTA,,,CarSafe,0
ID_1BVJW3K,27/09/10,26/09/11,Male,60,27/09/10,3,,,,Obia/Akpor,Obia-Akpor,CVTP,0
ID_1C6719S,29/04/10,28/04/11,Male,54,29/04/10,2,Mini Bus,Blue,TOYOTA,Victoria Island,Lagos,Customized Motor,1
ID_1C8Z1BK,22/12/10,21/06/11,Male,38,22/12/10,1,,,Honda,Egbeda,Benue,Car Classic,0
ID_1C93XVW,17/06/10,16/06/11,Male,40,17/06/10,1,Saloon,,TOYOTA,Lagos,Lagos,Customized Motor,0
ID_1CDI8QM,21/01/10,20/01/11,Male,65,21/01/10,4,Saloon,,Peugeot,Kaduna North,Kaduna-North,Car Classic,0
ID_1CFQA1M,31/01/10,30/01/11,Male,49,31/01/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_1CGUTEX,12/12/10,10/06/11,Male,42,12/12/10,1,,,,,,CarFlex,0
ID_1CMZQIT,26/02/10,25/02/11,Male,44,26/02/10,1,Saloon,Wine,TOYOTA,Festac,Benue,Car Classic,1
ID_1COUM0B,08/01/10,07/01/11,Male,45,08/01/10,1,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_1CWOBX4,04/07/10,03/07/11,Male,48,04/07/10,1,Saloon,Black,Peugeot,Agege,Lagos,Car Plus,1
ID_1CZXZ0W,27/03/10,26/03/11,Male,50,27/03/10,1,Saloon,,Kia,,,CarSafe,0
ID_1D2DQUK,21/10/10,20/10/11,Male,31,21/10/10,1,,,,,,Car Classic,0
ID_1D5LCZF,16/09/10,15/09/11,Male,52,16/09/10,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_1DBMV3X,24/07/10,23/07/11,Male,41,24/07/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_1DHMAC1,11/06/10,10/06/11,Male,28,11/06/10,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,0
ID_1DL6D99,12/04/10,11/04/11,Female,31,12/04/10,1,Saloon,Silver,Lexus,,,Car Classic,0
ID_1DLRDKE,10/10/10,08/04/11,Male,23,10/10/10,1,,,,,,Car Classic,0
ID_1DNYS5G,07/05/10,09/03/11,Male,35,07/05/10,1,JEEP,,TOYOTA,Kosofe,Benue,Car Classic,0
ID_1DODO0F,20/06/10,19/06/11,Male,41,20/06/10,1,JEEP,Grey,Honda,,,Car Classic,0
ID_1DSIC2W,12/10/10,12/01/11,Male,29,12/10/10,1,JEEP,,TOYOTA,,,CarFlex,1
ID_1E1QV0K,29/03/10,28/03/11,Male,20,29/03/10,1,Saloon,,Volkswagen,,,CarSafe,0
ID_1E3VJXP,02/10/10,01/10/11,Male,50,02/10/10,1,,,,,,CarSafe,0
ID_1E722VL,07/08/10,06/08/11,Male,46,07/08/10,1,,Black,TOYOTA,Lagos Island,Lagos,Car Classic,1
ID_1EBL0SK,13/12/10,11/12/11,Male,49,13/12/10,1,,,,,,CarSafe,0
ID_1EFPZ7L,14/11/10,13/11/11,Male,21,14/11/10,1,,,,,,CarSafe,0
ID_1EL08Q3,26/04/10,01/01/11,Male,48,26/04/10,1,JEEP,,Land Rover,Oguta,Imo,Customized Motor,0
ID_1EOHPSF,17/06/10,16/06/11,Male,39,17/06/10,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,1
ID_1EPDMGM,18/09/10,17/09/11,Male,48,18/09/10,2,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,1
ID_1EUXGFX,16/08/10,15/08/11,Female,34,16/08/10,4,,,,Lagos,Lagos,CarSafe,0
ID_1F3Y9PC,12/02/10,11/02/11,Male,35,12/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_1F5DBGC,14/02/10,13/02/11,Female,76,14/02/10,1,Saloon,,Lexus,,,Car Classic,1
ID_1FA0PNH,28/01/10,27/01/11,Male,36,28/01/10,2,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_1FDWX3U,24/06/10,25/03/11,Male,29,24/06/10,1,Saloon,,Honda,Warri,Delta,Car Classic,0
ID_1FFKVE5,11/02/10,10/02/11,Male,40,11/02/10,1,Saloon,,TOYOTA,,,CarSafe,0
ID_1FGUCKI,17/01/10,16/01/11,Female,41,17/01/10,1,Saloon,,Honda,,,CarSafe,0
ID_1FIQZ5S,21/05/10,20/05/11,Male,41,21/05/10,1,JEEP,Silver,Lexus,,,Car Classic,0
ID_1FQ0WH8,05/10/10,04/10/11,Female,34,05/10/10,1,Mini Van,Gold,TOYOTA,,,Car Classic,0
ID_1FV8JL4,22/08/10,03/07/11,Male,50,22/08/10,1,,,,,,Car Classic,0
ID_1G3DEYA,26/02/10,25/02/11,Male,44,26/02/10,1,Saloon,Green,TOYOTA,,,Car Classic,1
ID_1G7G96S,04/07/10,03/07/11,Male,34,04/07/10,2,Saloon,As Attached,TOYOTA,Ikorodu,Lagos,Car Classic,1
ID_1GBQ2GH,21/11/10,20/11/11,Male,31,21/11/10,1,,,,,,Car Classic,0
ID_1GGORZ5,29/11/10,29/05/11,,42,29/11/10,1,,,,Victoria Island,Lagos,Car Classic,0
ID_1GIZPB6,24/10/10,23/10/11,Male,53,24/10/10,3,,,,Aniocha South,Aniocha-South,CarSafe,0
ID_1GKM6N8,01/01/10,31/12/10,,120,01/01/10,4,,,Lexus,Victoria Island,Lagos,Muuve,0
ID_1GNW6SG,14/05/10,13/05/11,Female,40,14/05/10,2,Saloon,,Honda,Shomolu,Benue,CarSafe,0
ID_1GU3HUF,05/12/10,04/12/11,Male,34,05/12/10,1,,,,Owerri,Imo,Car Classic,0
